=	 ( mertz puppy )	 ( mertz puppy )	=
=	 ( ( marcel ( or marcel ) ) pet )	 ( marcel pet )	=
|	 ( mertz striped )	 ( ( oona ( and mertz ) ) spotted )	>
#	 ( marcel striped )	 ( ( ollie ( or oona ) ) striped )	#
#	 ( ( mertz ( or mertz ) ) dog )	 ( mertz spotted )	=
#	 ( pumpkin striped )	 ( ( ollie ( and abby ) ) striped )	#
|	 ( ( pumpkin ( or ollie ) ) pony )	 ( pumpkin cat )	>
|	 ( mouse pony )	 ( ( mouse ( and mouse ) ) dog )	=
|	 ( mertz cat )	 ( ( abby ( and mertz ) ) puppy )	>
#	 ( ( marcel ( or mertz ) ) dog )	 ( ollie dog )	#
#	 ( ( ollie ( and ollie ) ) cat )	 ( ollie striped )	=
#	 ( abby cat )	 ( ( mertz ( or pumpkin ) ) cat )	#
#	 ( marcel striped )	 ( ( marcel ( and marcel ) ) dog )	=
|	 ( millie kitten )	 ( ( mertz ( and millie ) ) puppy )	>
#	 ( mertz pet )	 ( ( mertz ( or mertz ) ) dog )	=
>	 ( ( mouse ( or millie ) ) spotted )	 ( mouse spotted )	>
<	 ( ( ollie ( and millie ) ) kitten )	 ( millie kitten )	<
v	 ( oona spotted )	 ( ( oona ( or abby ) ) striped )	<
#	 ( millie cat )	 ( marcel cat )	#
<	 ( ( abby ( and marcel ) ) striped )	 ( abby striped )	<
>	 ( pumpkin dog )	 ( ( pumpkin ( and ollie ) ) puppy )	>
#	 ( pumpkin pet )	 ( ( mertz ( and mouse ) ) pet )	#
>	 ( ( millie ( or abby ) ) dog )	 ( abby dog )	>
<	 ( ollie puppy )	 ( ( ollie ( or pumpkin ) ) dog )	<
|	 ( millie cat )	 ( ( millie ( and oona ) ) pony )	>
|	 ( ( pumpkin ( or oona ) ) puppy )	 ( oona cat )	>
|	 ( ollie cat )	 ( ( ollie ( and ollie ) ) puppy )	=
=	 ( millie puppy )	 ( ( millie ( or millie ) ) puppy )	=
<	 ( millie puppy )	 ( ( abby ( or millie ) ) dog )	<
>	 ( mouse spotted )	 ( ( mouse ( and pumpkin ) ) puppy )	>
|	 ( ollie pony )	 ( ( ollie ( and millie ) ) puppy )	>
|	 ( oona cat )	 ( ( ollie ( and oona ) ) pony )	>
|	 ( mertz puppy )	 ( ( mertz ( or mertz ) ) cat )	=
|	 ( ( abby ( or marcel ) ) dog )	 ( abby pony )	>
#	 ( mertz dog )	 ( ( mertz ( and mertz ) ) striped )	=
#	 ( mouse pet )	 ( ( marcel ( or marcel ) ) pet )	#
#	 ( mouse pet )	 ( ( abby ( or abby ) ) pet )	#
#	 ( ollie spotted )	 ( ( ollie ( or ollie ) ) dog )	=
#	 ( ( abby ( and oona ) ) striped )	 ( mouse striped )	#
|	 ( marcel cat )	 ( ( marcel ( and abby ) ) pony )	>
#	 ( pumpkin kitten )	 ( oona kitten )	#
#	 ( pumpkin dog )	 ( ( oona ( and marcel ) ) dog )	#
#	 ( pumpkin cat )	 ( mouse cat )	#
#	 ( ( ollie ( or ollie ) ) pony )	 ( mertz pony )	#
>	 ( ( millie ( or ollie ) ) striped )	 ( ollie striped )	>
|	 ( ( mouse ( or abby ) ) pony )	 ( abby kitten )	>
^	 ( ( abby ( or abby ) ) striped )	 ( abby spotted )	=
#	 ( ( mertz ( or mertz ) ) cat )	 ( pumpkin cat )	#
>	 ( ( ollie ( or mertz ) ) striped )	 ( mertz striped )	>
|	 ( ( oona ( and oona ) ) kitten )	 ( oona dog )	=
>	 ( ( mouse ( or pumpkin ) ) cat )	 ( mouse kitten )	>
#	 ( pumpkin pet )	 ( ( pumpkin ( and pumpkin ) ) puppy )	=
|	 ( ( millie ( or pumpkin ) ) dog )	 ( pumpkin kitten )	>
<	 ( ( oona ( or oona ) ) kitten )	 ( oona striped )	=
#	 ( ( mertz ( or mertz ) ) pet )	 ( mertz kitten )	=
#	 ( ( mouse ( or millie ) ) puppy )	 ( mertz puppy )	#
#	 ( mertz pet )	 ( ( abby ( or marcel ) ) pet )	#
|	 ( ( pumpkin ( or marcel ) ) striped )	 ( marcel puppy )	>
>	 ( ollie dog )	 ( ( ollie ( and millie ) ) puppy )	>
#	 ( ( ollie ( and ollie ) ) pet )	 ( ollie spotted )	=
#	 ( ollie kitten )	 ( ( pumpkin ( or pumpkin ) ) kitten )	#
#	 ( marcel kitten )	 ( ( abby ( or oona ) ) kitten )	#
|	 ( ( marcel ( or mertz ) ) kitten )	 ( marcel spotted )	>
|	 ( ollie kitten )	 ( ( pumpkin ( and ollie ) ) pony )	>
#	 ( mertz puppy )	 ( ( ollie ( or mouse ) ) puppy )	#
#	 ( ( abby ( and abby ) ) puppy )	 ( oona puppy )	#
v	 ( ( oona ( and mertz ) ) striped )	 ( mertz spotted )	<
|	 ( mouse pony )	 ( ( mouse ( and abby ) ) kitten )	>
#	 ( ( ollie ( and ollie ) ) pony )	 ( millie pony )	#
#	 ( ( mouse ( and marcel ) ) pony )	 ( pumpkin pony )	#
<	 ( ( marcel ( and pumpkin ) ) pet )	 ( marcel pet )	<
#	 ( mouse striped )	 ( ( oona ( and oona ) ) spotted )	#
|	 ( ( millie ( or pumpkin ) ) kitten )	 ( millie pony )	>
|	 ( ( millie ( or marcel ) ) spotted )	 ( millie kitten )	>
|	 ( ( mertz ( or ollie ) ) kitten )	 ( mertz spotted )	>
#	 ( ( ollie ( and pumpkin ) ) kitten )	 ( mouse kitten )	#
#	 ( oona kitten )	 ( ( mouse ( or mouse ) ) kitten )	#
>	 ( ( mouse ( or ollie ) ) spotted )	 ( ollie spotted )	>
|	 ( ( mouse ( or mouse ) ) spotted )	 ( mouse kitten )	=
#	 ( ( mouse ( or marcel ) ) striped )	 ( oona spotted )	#
|	 ( ( mertz ( or mouse ) ) puppy )	 ( mertz striped )	>
>	 ( ( millie ( or millie ) ) cat )	 ( millie kitten )	=
#	 ( ( mouse ( or mertz ) ) striped )	 ( ollie striped )	#
<	 ( ( millie ( and mertz ) ) spotted )	 ( mertz spotted )	<
#	 ( abby striped )	 ( ( ollie ( and marcel ) ) striped )	#
<	 ( marcel spotted )	 ( ( oona ( or marcel ) ) spotted )	<
<	 ( ( marcel ( and mouse ) ) cat )	 ( marcel cat )	<
|	 ( ( ollie ( or millie ) ) kitten )	 ( millie puppy )	>
#	 ( ( mouse ( and marcel ) ) striped )	 ( mertz spotted )	#
|	 ( abby striped )	 ( ( abby ( and pumpkin ) ) spotted )	>
#	 ( ollie pet )	 ( ( mouse ( and millie ) ) pet )	#
#	 ( millie pony )	 ( abby pony )	#
<	 ( oona kitten )	 ( ( oona ( or mouse ) ) cat )	<
#	 ( ( millie ( or millie ) ) dog )	 ( marcel dog )	#
<	 ( ( mouse ( and mertz ) ) puppy )	 ( mertz dog )	<
v	 ( marcel spotted )	 ( ( marcel ( or ollie ) ) striped )	<
#	 ( mouse dog )	 ( ( millie ( or marcel ) ) dog )	#
#	 ( millie spotted )	 ( ( oona ( or marcel ) ) spotted )	#
#	 ( ollie striped )	 ( ( ollie ( and ollie ) ) pet )	=
|	 ( oona cat )	 ( ( oona ( and oona ) ) dog )	=
#	 ( pumpkin striped )	 ( ( abby ( or abby ) ) spotted )	#
|	 ( ( marcel ( or pumpkin ) ) pony )	 ( marcel puppy )	>
>	 ( ollie cat )	 ( ( marcel ( and ollie ) ) cat )	>
#	 ( ( millie ( or ollie ) ) striped )	 ( abby striped )	#
#	 ( millie pet )	 ( ( mertz ( and mertz ) ) pet )	#
<	 ( ( millie ( and oona ) ) dog )	 ( millie dog )	<
v	 ( mertz spotted )	 ( ( mertz ( or ollie ) ) striped )	<
#	 ( ollie kitten )	 ( ( pumpkin ( or abby ) ) kitten )	#
>	 ( ( mertz ( or oona ) ) striped )	 ( oona striped )	>
#	 ( abby kitten )	 ( ( millie ( and pumpkin ) ) kitten )	#
|	 ( ( pumpkin ( or marcel ) ) pony )	 ( marcel kitten )	>
#	 ( mertz kitten )	 ( ( mertz ( or mertz ) ) pet )	=
#	 ( abby pet )	 ( ( oona ( and mertz ) ) pet )	#
<	 ( ( millie ( and ollie ) ) puppy )	 ( ollie spotted )	<
|	 ( mouse kitten )	 ( ( pumpkin ( and mouse ) ) dog )	>
#	 ( ( millie ( and millie ) ) pet )	 ( millie cat )	=
|	 ( marcel cat )	 ( ( marcel ( or marcel ) ) pony )	=
>	 ( ( oona ( or pumpkin ) ) dog )	 ( oona puppy )	>
#	 ( ( ollie ( or mouse ) ) striped )	 ( millie spotted )	#
#	 ( mouse spotted )	 ( ( ollie ( or oona ) ) striped )	#
#	 ( pumpkin spotted )	 ( ( oona ( and abby ) ) striped )	#
#	 ( marcel striped )	 ( ( marcel ( and marcel ) ) pony )	=
|	 ( ( pumpkin ( or marcel ) ) cat )	 ( marcel puppy )	>
#	 ( mouse cat )	 ( ( mertz ( and ollie ) ) cat )	#
<	 ( ( marcel ( and ollie ) ) kitten )	 ( marcel kitten )	<
|	 ( ( pumpkin ( or pumpkin ) ) pony )	 ( pumpkin kitten )	=
#	 ( oona spotted )	 ( ( abby ( or pumpkin ) ) spotted )	#
|	 ( ollie dog )	 ( ( ollie ( or ollie ) ) kitten )	=
#	 ( pumpkin cat )	 ( ( mouse ( or mouse ) ) cat )	#
<	 ( ( oona ( and marcel ) ) spotted )	 ( oona spotted )	<
#	 ( ( abby ( and abby ) ) striped )	 ( abby dog )	=
#	 ( pumpkin puppy )	 ( ( marcel ( or ollie ) ) puppy )	#
|	 ( millie pony )	 ( ( millie ( and pumpkin ) ) dog )	>
<	 ( ( mertz ( and marcel ) ) pet )	 ( mertz pet )	<
<	 ( ( ollie ( and millie ) ) puppy )	 ( ollie dog )	<
#	 ( mouse puppy )	 ( ( ollie ( and mertz ) ) puppy )	#
#	 ( marcel pony )	 ( ( pumpkin ( or abby ) ) pony )	#
#	 ( mouse dog )	 ( ( millie ( and millie ) ) dog )	#
|	 ( abby striped )	 ( ( abby ( and ollie ) ) spotted )	>
<	 ( mertz puppy )	 ( ( mertz ( or marcel ) ) puppy )	<
|	 ( ( pumpkin ( or millie ) ) puppy )	 ( pumpkin cat )	>
v	 ( ( pumpkin ( and abby ) ) spotted )	 ( abby striped )	<
#	 ( ( mouse ( or mouse ) ) puppy )	 ( abby puppy )	#
<	 ( oona kitten )	 ( ( millie ( or oona ) ) kitten )	<
|	 ( ( marcel ( or millie ) ) pony )	 ( marcel kitten )	>
<	 ( oona dog )	 ( ( oona ( or ollie ) ) dog )	<
<	 ( abby puppy )	 ( ( abby ( or mouse ) ) spotted )	<
|	 ( ( abby ( or mertz ) ) pony )	 ( mertz puppy )	>
#	 ( ( abby ( and ollie ) ) dog )	 ( mertz dog )	#
<	 ( abby striped )	 ( ( ollie ( or abby ) ) striped )	<
#	 ( pumpkin pet )	 ( ( mouse ( or mouse ) ) pet )	#
|	 ( marcel cat )	 ( ( marcel ( and abby ) ) puppy )	>
#	 ( ( mouse ( and abby ) ) kitten )	 ( marcel kitten )	#
|	 ( ( mertz ( or marcel ) ) puppy )	 ( marcel striped )	>
|	 ( ( marcel ( or mertz ) ) striped )	 ( marcel puppy )	>
|	 ( pumpkin kitten )	 ( ( pumpkin ( and oona ) ) dog )	>
|	 ( millie dog )	 ( ( millie ( and millie ) ) kitten )	=
|	 ( ( abby ( or mouse ) ) puppy )	 ( abby cat )	>
|	 ( ( marcel ( or abby ) ) striped )	 ( marcel puppy )	>
#	 ( ( pumpkin ( or pumpkin ) ) pet )	 ( pumpkin spotted )	=
#	 ( ( millie ( and marcel ) ) pony )	 ( ollie pony )	#
#	 ( ( millie ( and abby ) ) puppy )	 ( mouse puppy )	#
#	 ( ( mertz ( and mertz ) ) striped )	 ( mertz dog )	=
|	 ( ollie kitten )	 ( ( millie ( and ollie ) ) spotted )	>
#	 ( ( ollie ( and ollie ) ) spotted )	 ( millie spotted )	#
|	 ( ( millie ( or ollie ) ) kitten )	 ( millie puppy )	>
|	 ( abby cat )	 ( ( abby ( and abby ) ) puppy )	=
#	 ( mouse cat )	 ( ( mertz ( or oona ) ) cat )	#
|	 ( ( mertz ( or pumpkin ) ) dog )	 ( mertz pony )	>
#	 ( oona striped )	 ( ( oona ( and oona ) ) dog )	=
#	 ( ollie striped )	 ( ( mertz ( and mertz ) ) spotted )	#
#	 ( ( marcel ( or marcel ) ) puppy )	 ( pumpkin puppy )	#
<	 ( ( marcel ( and abby ) ) puppy )	 ( marcel spotted )	<
#	 ( ( ollie ( and mouse ) ) cat )	 ( mertz cat )	#
#	 ( marcel spotted )	 ( ( abby ( or abby ) ) spotted )	#
|	 ( ( abby ( or marcel ) ) puppy )	 ( abby pony )	>
>	 ( ( abby ( or oona ) ) pet )	 ( oona pet )	>
>	 ( oona spotted )	 ( ( mouse ( and oona ) ) spotted )	>
|	 ( ollie kitten )	 ( ( ollie ( or ollie ) ) pony )	=
<	 ( ( abby ( and marcel ) ) spotted )	 ( marcel spotted )	<
#	 ( ( mertz ( or mertz ) ) pony )	 ( mertz pet )	=
|	 ( ( abby ( or pumpkin ) ) kitten )	 ( pumpkin spotted )	>
#	 ( marcel striped )	 ( ( mertz ( and abby ) ) spotted )	#
#	 ( pumpkin dog )	 ( ( ollie ( and mouse ) ) dog )	#
#	 ( ollie cat )	 ( ( ollie ( or ollie ) ) striped )	=
#	 ( ( mertz ( or mouse ) ) puppy )	 ( abby puppy )	#
#	 ( ( abby ( or ollie ) ) spotted )	 ( oona spotted )	#
#	 ( mouse dog )	 ( ( mouse ( or mouse ) ) striped )	=
|	 ( ( abby ( or ollie ) ) puppy )	 ( abby cat )	>
=	 ( ( marcel ( or marcel ) ) puppy )	 ( marcel puppy )	=
|	 ( ( marcel ( or ollie ) ) puppy )	 ( ollie striped )	>
#	 ( ollie spotted )	 ( ( ollie ( or ollie ) ) pet )	=
#	 ( ( oona ( and mertz ) ) spotted )	 ( abby spotted )	#
#	 ( ( ollie ( and mouse ) ) spotted )	 ( marcel striped )	#
<	 ( ollie dog )	 ( ( ollie ( or marcel ) ) dog )	<
#	 ( millie cat )	 ( ( pumpkin ( or mertz ) ) cat )	#
#	 ( ( abby ( or marcel ) ) pony )	 ( oona pony )	#
<	 ( ( mertz ( and oona ) ) puppy )	 ( mertz dog )	<
#	 ( mouse striped )	 ( ( millie ( or oona ) ) striped )	#
|	 ( ( mertz ( or marcel ) ) cat )	 ( mertz dog )	>
#	 ( abby kitten )	 ( ( marcel ( and ollie ) ) kitten )	#
#	 ( ( abby ( and abby ) ) pony )	 ( abby striped )	=
#	 ( ( mouse ( or oona ) ) striped )	 ( marcel striped )	#
#	 ( ( pumpkin ( or millie ) ) cat )	 ( abby cat )	#
>	 ( oona striped )	 ( ( oona ( and pumpkin ) ) kitten )	>
|	 ( oona kitten )	 ( ( oona ( and mouse ) ) pony )	>
|	 ( ( millie ( or mouse ) ) spotted )	 ( mouse striped )	>
#	 ( oona striped )	 ( ( marcel ( and marcel ) ) striped )	#
|	 ( oona puppy )	 ( ( marcel ( and oona ) ) striped )	>
<	 ( ( mouse ( and ollie ) ) kitten )	 ( mouse kitten )	<
>	 ( ( abby ( or ollie ) ) striped )	 ( abby kitten )	>
#	 ( oona pet )	 ( ( oona ( or oona ) ) cat )	=
|	 ( millie striped )	 ( ( millie ( and millie ) ) puppy )	=
>	 ( ( marcel ( or oona ) ) dog )	 ( marcel dog )	>
>	 ( abby pony )	 ( ( abby ( and ollie ) ) pony )	>
#	 ( mertz spotted )	 ( ( abby ( and oona ) ) striped )	#
#	 ( oona pony )	 ( ( pumpkin ( and pumpkin ) ) pony )	#
>	 ( pumpkin dog )	 ( ( pumpkin ( and ollie ) ) dog )	>
#	 ( millie striped )	 ( ( abby ( and mouse ) ) striped )	#
#	 ( ( millie ( and mouse ) ) striped )	 ( oona spotted )	#
#	 ( ( mertz ( and millie ) ) dog )	 ( oona dog )	#
<	 ( ollie kitten )	 ( ( ollie ( and ollie ) ) cat )	=
#	 ( abby puppy )	 ( ( marcel ( or pumpkin ) ) puppy )	#
#	 ( ollie dog )	 ( ( pumpkin ( and millie ) ) dog )	#
#	 ( ( mouse ( and mouse ) ) cat )	 ( mertz cat )	#
#	 ( ( mertz ( or marcel ) ) dog )	 ( abby dog )	#
|	 ( ( abby ( or oona ) ) pony )	 ( oona kitten )	>
<	 ( ( ollie ( and oona ) ) puppy )	 ( ollie dog )	<
>	 ( oona pony )	 ( ( ollie ( and oona ) ) pony )	>
#	 ( ( millie ( and mertz ) ) pet )	 ( mouse pet )	#
#	 ( ollie kitten )	 ( ( millie ( and oona ) ) kitten )	#
#	 ( mertz striped )	 ( ( oona ( and mouse ) ) spotted )	#
#	 ( pumpkin striped )	 ( ( ollie ( or mertz ) ) spotted )	#
#	 ( ( ollie ( and ollie ) ) striped )	 ( abby spotted )	#
<	 ( ( mertz ( and ollie ) ) puppy )	 ( mertz spotted )	<
<	 ( ( marcel ( and mouse ) ) spotted )	 ( mouse spotted )	<
<	 ( ( ollie ( and oona ) ) pony )	 ( oona pony )	<
>	 ( ( mouse ( or marcel ) ) cat )	 ( marcel cat )	>
|	 ( mouse kitten )	 ( ( mertz ( and mouse ) ) pony )	>
#	 ( pumpkin spotted )	 ( ( ollie ( or mouse ) ) striped )	#
|	 ( ( abby ( or oona ) ) pony )	 ( abby cat )	>
|	 ( ( millie ( or oona ) ) pony )	 ( millie cat )	>
|	 ( ( ollie ( or abby ) ) dog )	 ( abby cat )	>
|	 ( pumpkin cat )	 ( ( oona ( and pumpkin ) ) puppy )	>
|	 ( ( millie ( or abby ) ) dog )	 ( abby kitten )	>
<	 ( mertz cat )	 ( ( mertz ( or mouse ) ) cat )	<
#	 ( pumpkin striped )	 ( ( millie ( or abby ) ) striped )	#
|	 ( ollie pony )	 ( ( oona ( and ollie ) ) dog )	>
>	 ( oona cat )	 ( ( marcel ( and oona ) ) cat )	>
|	 ( oona dog )	 ( ( oona ( or oona ) ) pony )	=
|	 ( oona puppy )	 ( ( oona ( and abby ) ) kitten )	>
|	 ( pumpkin kitten )	 ( ( ollie ( and pumpkin ) ) pony )	>
>	 ( ( mouse ( or mertz ) ) cat )	 ( mertz cat )	>
#	 ( mertz cat )	 ( ( millie ( or marcel ) ) cat )	#
|	 ( ( oona ( or oona ) ) spotted )	 ( oona kitten )	=
=	 ( millie dog )	 ( ( millie ( or millie ) ) dog )	=
#	 ( oona striped )	 ( ( ollie ( or ollie ) ) spotted )	#
>	 ( ( abby ( or pumpkin ) ) puppy )	 ( abby puppy )	>
>	 ( millie striped )	 ( ( millie ( or millie ) ) kitten )	=
|	 ( ( mouse ( or ollie ) ) puppy )	 ( ollie kitten )	>
<	 ( ( millie ( and mertz ) ) dog )	 ( millie dog )	<
<	 ( mertz puppy )	 ( ( mertz ( or oona ) ) puppy )	<
>	 ( oona striped )	 ( ( oona ( or oona ) ) kitten )	=
>	 ( ( abby ( or ollie ) ) cat )	 ( abby cat )	>
#	 ( millie pet )	 ( ( oona ( or oona ) ) pet )	#
#	 ( mouse dog )	 ( pumpkin dog )	#
>	 ( oona kitten )	 ( ( oona ( and pumpkin ) ) kitten )	>
#	 ( abby striped )	 ( ( marcel ( and oona ) ) spotted )	#
<	 ( ( pumpkin ( and marcel ) ) cat )	 ( pumpkin cat )	<
=	 ( ( oona ( and oona ) ) dog )	 ( oona dog )	=
=	 ( ( marcel ( and marcel ) ) puppy )	 ( marcel puppy )	=
|	 ( ollie pony )	 ( ( pumpkin ( and ollie ) ) puppy )	>
<	 ( ( mertz ( and abby ) ) striped )	 ( abby striped )	<
>	 ( abby kitten )	 ( ( oona ( and abby ) ) kitten )	>
|	 ( ( ollie ( or pumpkin ) ) dog )	 ( pumpkin pony )	>
v	 ( mertz spotted )	 ( ( mertz ( or marcel ) ) striped )	<
|	 ( millie dog )	 ( ( mertz ( and millie ) ) cat )	>
|	 ( abby pony )	 ( ( oona ( and abby ) ) puppy )	>
#	 ( ( mertz ( and abby ) ) pet )	 ( ollie pet )	#
|	 ( ollie dog )	 ( ( ollie ( and mertz ) ) pony )	>
=	 ( mertz kitten )	 ( ( mertz ( and mertz ) ) kitten )	=
#	 ( ollie cat )	 ( ( marcel ( or abby ) ) cat )	#
^	 ( oona spotted )	 ( ( oona ( and oona ) ) striped )	=
v	 ( marcel spotted )	 ( ( ollie ( or marcel ) ) striped )	<
|	 ( oona pony )	 ( ( oona ( or oona ) ) cat )	=
#	 ( ( mouse ( and mouse ) ) cat )	 ( abby cat )	#
#	 ( ( oona ( or oona ) ) striped )	 ( millie striped )	#
#	 ( ollie pony )	 ( ( ollie ( or ollie ) ) spotted )	=
<	 ( abby kitten )	 ( ( abby ( or mertz ) ) cat )	<
|	 ( mertz striped )	 ( ( mertz ( and oona ) ) spotted )	>
#	 ( mertz spotted )	 ( ( pumpkin ( or abby ) ) spotted )	#
<	 ( millie kitten )	 ( ( ollie ( or millie ) ) cat )	<
|	 ( mouse pony )	 ( ( mouse ( or mouse ) ) cat )	=
|	 ( ( oona ( or pumpkin ) ) kitten )	 ( oona dog )	>
#	 ( ( mertz ( or mertz ) ) spotted )	 ( millie spotted )	#
#	 ( ( marcel ( and marcel ) ) dog )	 ( marcel pet )	=
|	 ( ollie pony )	 ( ( mouse ( and ollie ) ) kitten )	>
|	 ( ( millie ( or oona ) ) spotted )	 ( oona kitten )	>
<	 ( marcel spotted )	 ( ( ollie ( or marcel ) ) spotted )	<
|	 ( mouse kitten )	 ( ( pumpkin ( and mouse ) ) puppy )	>
#	 ( ( mertz ( or abby ) ) dog )	 ( pumpkin dog )	#
>	 ( marcel dog )	 ( ( marcel ( and marcel ) ) puppy )	=
#	 ( oona dog )	 ( ( oona ( and oona ) ) spotted )	=
>	 ( pumpkin spotted )	 ( ( pumpkin ( and abby ) ) puppy )	>
|	 ( marcel kitten )	 ( ( marcel ( and mouse ) ) puppy )	>
#	 ( ( marcel ( and marcel ) ) spotted )	 ( oona spotted )	#
|	 ( ( ollie ( and ollie ) ) cat )	 ( ollie dog )	=
#	 ( millie kitten )	 ( ( mouse ( or mouse ) ) kitten )	#
<	 ( mertz striped )	 ( ( mertz ( or marcel ) ) striped )	<
#	 ( oona dog )	 ( pumpkin dog )	#
#	 ( abby pony )	 ( ( abby ( or abby ) ) striped )	=
>	 ( ( millie ( or ollie ) ) dog )	 ( millie puppy )	>
>	 ( abby pet )	 ( ( mertz ( and abby ) ) pet )	>
|	 ( mouse dog )	 ( ( mouse ( or mouse ) ) kitten )	=
|	 ( marcel cat )	 ( ( marcel ( and mouse ) ) puppy )	>
<	 ( ( millie ( and marcel ) ) dog )	 ( millie dog )	<
#	 ( oona pet )	 ( ( oona ( and oona ) ) puppy )	=
#	 ( oona dog )	 ( ( marcel ( and pumpkin ) ) dog )	#
|	 ( oona cat )	 ( ( millie ( and oona ) ) dog )	>
|	 ( ( oona ( or mertz ) ) dog )	 ( mertz kitten )	>
#	 ( mertz cat )	 ( ( pumpkin ( and millie ) ) cat )	#
|	 ( ( millie ( or mertz ) ) cat )	 ( mertz dog )	>
<	 ( ( pumpkin ( and mouse ) ) dog )	 ( mouse dog )	<
|	 ( pumpkin pony )	 ( ( pumpkin ( and abby ) ) cat )	>
|	 ( ( mouse ( or ollie ) ) puppy )	 ( mouse kitten )	>
<	 ( ( ollie ( and pumpkin ) ) puppy )	 ( pumpkin puppy )	<
|	 ( ( pumpkin ( or abby ) ) pony )	 ( pumpkin kitten )	>
#	 ( ( abby ( and ollie ) ) striped )	 ( millie spotted )	#
#	 ( ( millie ( or millie ) ) dog )	 ( pumpkin dog )	#
<	 ( ( abby ( and millie ) ) cat )	 ( abby cat )	<
|	 ( mouse kitten )	 ( ( abby ( and mouse ) ) dog )	>
<	 ( ( ollie ( and pumpkin ) ) pony )	 ( pumpkin pony )	<
<	 ( ( pumpkin ( and abby ) ) dog )	 ( pumpkin dog )	<
#	 ( ( marcel ( or oona ) ) pet )	 ( mertz pet )	#
<	 ( ( mouse ( and marcel ) ) kitten )	 ( mouse striped )	<
<	 ( pumpkin cat )	 ( ( oona ( or pumpkin ) ) cat )	<
<	 ( mouse striped )	 ( ( mouse ( or ollie ) ) striped )	<
#	 ( mertz striped )	 ( ( ollie ( and ollie ) ) spotted )	#
|	 ( oona puppy )	 ( ( oona ( and pumpkin ) ) striped )	>
|	 ( ( mouse ( or mouse ) ) cat )	 ( mouse puppy )	=
|	 ( mouse pony )	 ( ( millie ( and mouse ) ) puppy )	>
<	 ( abby kitten )	 ( ( mertz ( or abby ) ) cat )	<
<	 ( ( oona ( and millie ) ) kitten )	 ( millie striped )	<
#	 ( oona pet )	 ( ( oona ( and oona ) ) dog )	=
#	 ( ( mouse ( or mertz ) ) pony )	 ( abby pony )	#
<	 ( oona pet )	 ( ( oona ( or ollie ) ) pet )	<
#	 ( abby spotted )	 ( ( marcel ( and marcel ) ) spotted )	#
#	 ( ollie pet )	 ( ( marcel ( and pumpkin ) ) pet )	#
#	 ( oona pet )	 ( ( ollie ( and abby ) ) pet )	#
#	 ( ( abby ( or mertz ) ) spotted )	 ( mouse striped )	#
|	 ( ( pumpkin ( and pumpkin ) ) dog )	 ( pumpkin cat )	=
#	 ( ( mouse ( or abby ) ) dog )	 ( mertz dog )	#
|	 ( ( mouse ( and mouse ) ) pony )	 ( mouse cat )	=
#	 ( ollie puppy )	 ( ( mertz ( and mertz ) ) puppy )	#
#	 ( ( mouse ( and mertz ) ) striped )	 ( marcel spotted )	#
#	 ( ( ollie ( or ollie ) ) pet )	 ( abby pet )	#
#	 ( marcel pet )	 ( ( oona ( or mertz ) ) pet )	#
<	 ( ( oona ( and mouse ) ) kitten )	 ( mouse striped )	<
#	 ( pumpkin kitten )	 ( ( oona ( and millie ) ) kitten )	#
|	 ( ( ollie ( or mouse ) ) kitten )	 ( mouse pony )	>
|	 ( ( mouse ( or abby ) ) pony )	 ( abby cat )	>
#	 ( ollie dog )	 ( ( mertz ( and oona ) ) dog )	#
#	 ( ( mertz ( and oona ) ) striped )	 ( ollie spotted )	#
#	 ( pumpkin pony )	 ( ( marcel ( or marcel ) ) pony )	#
#	 ( millie striped )	 ( ( abby ( or marcel ) ) striped )	#
#	 ( ( abby ( or abby ) ) spotted )	 ( pumpkin spotted )	#
#	 ( oona striped )	 ( ( mertz ( or abby ) ) striped )	#
<	 ( ollie dog )	 ( ( ollie ( or mouse ) ) dog )	<
>	 ( ollie striped )	 ( ( marcel ( and ollie ) ) striped )	>
>	 ( ( pumpkin ( or mertz ) ) cat )	 ( mertz kitten )	>
|	 ( ollie cat )	 ( ( ollie ( or ollie ) ) puppy )	=
|	 ( ( oona ( or abby ) ) spotted )	 ( abby striped )	>
#	 ( mertz cat )	 ( ( marcel ( and marcel ) ) cat )	#
|	 ( ( pumpkin ( or mertz ) ) pony )	 ( mertz dog )	>
|	 ( mertz kitten )	 ( ( pumpkin ( and mertz ) ) dog )	>
#	 ( ( mouse ( and ollie ) ) spotted )	 ( abby spotted )	#
<	 ( ( mouse ( and mertz ) ) pony )	 ( mouse pony )	<
#	 ( ( mouse ( or mouse ) ) pet )	 ( mouse striped )	=
#	 ( ( millie ( and millie ) ) spotted )	 ( millie pet )	=
>	 ( ( abby ( or ollie ) ) striped )	 ( ollie kitten )	>
|	 ( millie pony )	 ( ( millie ( and abby ) ) cat )	>
v	 ( ( pumpkin ( and oona ) ) striped )	 ( oona spotted )	<
>	 ( ( mertz ( or marcel ) ) striped )	 ( marcel kitten )	>
#	 ( ( oona ( or ollie ) ) pony )	 ( pumpkin pony )	#
=	 ( ( abby ( and abby ) ) spotted )	 ( abby spotted )	=
<	 ( pumpkin kitten )	 ( ( pumpkin ( or pumpkin ) ) cat )	=
|	 ( ollie kitten )	 ( ( marcel ( and ollie ) ) puppy )	>
