=	 ( mertz puppy )	 ( mertz puppy )	=
>	 ( ( pumpkin ( or marcel ) ) kitten )	 ( marcel kitten )	>
>	 ( oona kitten )	 ( ( abby ( and oona ) ) kitten )	>
|	 ( pumpkin cat )	 ( ( pumpkin ( or pumpkin ) ) pony )	=
>	 ( millie dog )	 ( ( millie ( and mertz ) ) puppy )	>
#	 ( ollie puppy )	 ( ( oona ( or ( oona ( or pumpkin ) ) ) ) puppy )	#
<	 ( mertz kitten )	 ( mertz cat )	=
#	 ( ( ollie ( and ollie ) ) kitten )	 ( pumpkin kitten )	#
|	 ( ollie cat )	 ( ( ( pumpkin ( or millie ) ) ( and ollie ) ) pony )	>
#	 ( ( abby ( or mertz ) ) kitten )	 ( ( ollie ( and ollie ) ) kitten )	#
#	 ( mertz dog )	 ( ollie dog )	#
<	 ( oona puppy )	 ( ( oona ( or pumpkin ) ) spotted )	<
#	 ( mertz puppy )	 ( ( mertz ( or ( mertz ( and pumpkin ) ) ) ) pet )	=
>	 ( ( oona ( or ( ollie ( and ollie ) ) ) ) puppy )	 ( oona puppy )	>
|	 ( ( pumpkin ( or mertz ) ) kitten )	 ( ( mertz ( and mertz ) ) spotted )	>
|	 ( ( oona ( or millie ) ) puppy )	 ( oona striped )	>
|	 ( pumpkin spotted )	 ( ( mouse ( and ( mouse ( and pumpkin ) ) ) ) kitten )	>
=	 ( ( mertz ( and mertz ) ) puppy )	 ( mertz puppy )	=
>	 ( ( mouse ( or ( marcel ( or ollie ) ) ) ) striped )	 ( mouse kitten )	>
|	 ( ( mertz ( or millie ) ) kitten )	 ( mertz puppy )	>
#	 ( ( oona ( and oona ) ) pet )	 ( ollie pet )	#
>	 ( abby spotted )	 ( ( pumpkin ( and abby ) ) puppy )	>
#	 ( marcel spotted )	 ( ollie striped )	#
=	 ( ( ollie ( and ollie ) ) cat )	 ( ( ollie ( and ollie ) ) cat )	=
|	 ( millie pony )	 ( ( ( millie ( and mertz ) ) ( and ollie ) ) kitten )	>
#	 ( ( mertz ( or mertz ) ) pony )	 ( mertz spotted )	=
#	 ( ( abby ( or abby ) ) pet )	 ( abby dog )	=
|	 ( ( millie ( or mouse ) ) striped )	 ( millie spotted )	>
>	 ( ( marcel ( or millie ) ) puppy )	 ( ( marcel ( and abby ) ) puppy )	>
<	 ( oona puppy )	 ( ( ( oona ( or oona ) ) ( or millie ) ) spotted )	<
<	 ( ( mertz ( or mertz ) ) spotted )	 ( ( millie ( or mertz ) ) spotted )	<
#	 ( abby puppy )	 ( ( ( marcel ( and pumpkin ) ) ( and pumpkin ) ) puppy )	#
|	 ( ( ( millie ( or oona ) ) ( and millie ) ) dog )	 ( millie cat )	=
#	 ( ( oona ( or ( oona ( and oona ) ) ) ) spotted )	 ( abby spotted )	#
|	 ( ( marcel ( and marcel ) ) kitten )	 ( marcel pony )	=
#	 ( ( mertz ( and pumpkin ) ) dog )	 ( mouse dog )	#
|	 ( ( oona ( or ( marcel ( or abby ) ) ) ) spotted )	 ( abby striped )	>
#	 ( ( mertz ( and mouse ) ) striped )	 ( marcel striped )	#
|	 ( mouse puppy )	 ( ( mouse ( or mouse ) ) cat )	=
#	 ( ollie striped )	 ( ( ollie ( or ollie ) ) cat )	=
#	 ( ollie spotted )	 ( mouse spotted )	#
#	 ( ollie pony )	 ( abby pony )	#
>	 ( ( ollie ( or marcel ) ) spotted )	 ( marcel spotted )	>
<	 ( pumpkin dog )	 ( ( pumpkin ( or marcel ) ) dog )	<
#	 ( marcel dog )	 ( ( marcel ( or marcel ) ) spotted )	=
|	 ( ( marcel ( and marcel ) ) puppy )	 ( marcel pony )	=
#	 ( marcel striped )	 ( abby striped )	#
|	 ( ( abby ( or marcel ) ) dog )	 ( abby cat )	>
#	 ( ( ( mertz ( and mertz ) ) ( and mertz ) ) puppy )	 ( marcel puppy )	#
>	 ( abby kitten )	 ( ( mouse ( and abby ) ) kitten )	>
#	 ( millie puppy )	 ( ( mouse ( or ( oona ( and mertz ) ) ) ) puppy )	#
#	 ( ( pumpkin ( or abby ) ) kitten )	 ( marcel kitten )	#
#	 ( marcel striped )	 ( mouse spotted )	#
|	 ( ( abby ( and abby ) ) puppy )	 ( abby striped )	=
#	 ( ( mertz ( or abby ) ) spotted )	 ( oona spotted )	#
>	 ( marcel striped )	 ( ( marcel ( and mertz ) ) striped )	>
|	 ( oona puppy )	 ( ( mouse ( and oona ) ) pony )	>
>	 ( mertz pet )	 ( ( ollie ( and mertz ) ) pet )	>
|	 ( ollie puppy )	 ( ( ollie ( and millie ) ) striped )	>
|	 ( ( millie ( and millie ) ) striped )	 ( millie puppy )	=
#	 ( oona dog )	 ( ollie dog )	#
#	 ( ollie cat )	 ( mertz cat )	#
#	 ( ollie striped )	 ( abby spotted )	#
#	 ( ( marcel ( or ollie ) ) spotted )	 ( abby spotted )	#
|	 ( mertz kitten )	 ( ( mertz ( and mertz ) ) puppy )	=
>	 ( ( ( millie ( and ollie ) ) ( or ollie ) ) striped )	 ( ollie kitten )	=
>	 ( ( pumpkin ( or ( pumpkin ( or millie ) ) ) ) dog )	 ( millie puppy )	>
|	 ( ( millie ( or ( ollie ( or oona ) ) ) ) cat )	 ( millie dog )	>
#	 ( oona cat )	 ( ( ( pumpkin ( or oona ) ) ( and oona ) ) striped )	=
|	 ( ( ollie ( or millie ) ) spotted )	 ( millie striped )	>
>	 ( ( marcel ( or millie ) ) puppy )	 ( millie puppy )	>
v	 ( ( ( millie ( and mertz ) ) ( and mertz ) ) striped )	 ( millie spotted )	<
>	 ( ( millie ( or ( oona ( or oona ) ) ) ) cat )	 ( oona kitten )	>
>	 ( abby dog )	 ( ( abby ( or abby ) ) puppy )	=
#	 ( abby cat )	 ( ( mouse ( or millie ) ) cat )	#
#	 ( ( pumpkin ( or pumpkin ) ) dog )	 ( pumpkin striped )	=
#	 ( mouse dog )	 ( ( mouse ( or ( mouse ( and millie ) ) ) ) pet )	=
#	 ( pumpkin cat )	 ( ( pumpkin ( and pumpkin ) ) striped )	=
#	 ( ( marcel ( or mertz ) ) pet )	 ( ( mertz ( or marcel ) ) cat )	=
<	 ( ( ollie ( and mouse ) ) kitten )	 ( ollie striped )	<
|	 ( ( ollie ( and ollie ) ) pony )	 ( ollie puppy )	=
<	 ( ( marcel ( and mouse ) ) puppy )	 ( ( marcel ( or ollie ) ) spotted )	<
|	 ( mertz striped )	 ( ( millie ( and ( millie ( and mertz ) ) ) ) spotted )	>
#	 ( oona kitten )	 ( mouse kitten )	#
|	 ( ( oona ( or mouse ) ) spotted )	 ( ( ollie ( and mouse ) ) striped )	>
#	 ( abby striped )	 ( ( abby ( or abby ) ) pet )	=
#	 ( mertz pony )	 ( ollie pony )	#
#	 ( millie pony )	 ( ( millie ( or millie ) ) pet )	=
#	 ( abby cat )	 ( ( abby ( and abby ) ) pet )	=
#	 ( ( ollie ( and ollie ) ) pet )	 ( oona pet )	#
<	 ( oona spotted )	 ( ( oona ( or millie ) ) spotted )	<
|	 ( millie dog )	 ( ( millie ( and ollie ) ) pony )	>
<	 ( ( ollie ( and millie ) ) dog )	 ( ( millie ( or abby ) ) dog )	<
>	 ( marcel cat )	 ( ( marcel ( and pumpkin ) ) cat )	>
=	 ( ( oona ( and ( marcel ( or oona ) ) ) ) pet )	 ( oona pet )	=
|	 ( ( mouse ( or ( mertz ( or mertz ) ) ) ) cat )	 ( mertz pony )	>
|	 ( abby puppy )	 ( ( ( abby ( and millie ) ) ( and millie ) ) cat )	>
|	 ( mouse dog )	 ( ( mouse ( and oona ) ) cat )	>
#	 ( mouse dog )	 ( abby dog )	#
|	 ( ( mertz ( or ollie ) ) pony )	 ( mertz cat )	>
#	 ( ollie striped )	 ( ( millie ( and ( ollie ( or mouse ) ) ) ) striped )	#
#	 ( ( pumpkin ( or mouse ) ) spotted )	 ( millie striped )	#
#	 ( ( ollie ( or ollie ) ) pet )	 ( ollie puppy )	=
>	 ( ( ( marcel ( or ollie ) ) ( or pumpkin ) ) cat )	 ( pumpkin kitten )	>
<	 ( ( ( millie ( and mertz ) ) ( and oona ) ) spotted )	 ( mertz spotted )	<
#	 ( mouse pony )	 ( ollie pony )	#
#	 ( mertz spotted )	 ( pumpkin spotted )	#
<	 ( ( ollie ( and oona ) ) kitten )	 ( ( ollie ( or ollie ) ) cat )	<
<	 ( oona kitten )	 ( ( mouse ( or oona ) ) striped )	<
>	 ( ( ollie ( or millie ) ) dog )	 ( millie puppy )	>
>	 ( ( mertz ( or pumpkin ) ) pony )	 ( pumpkin pony )	>
#	 ( mouse pet )	 ( ( pumpkin ( and millie ) ) pet )	#
#	 ( mertz cat )	 ( ( ( abby ( and millie ) ) ( and mouse ) ) cat )	#
|	 ( mertz cat )	 ( ( marcel ( and mertz ) ) puppy )	>
>	 ( abby spotted )	 ( ( abby ( and millie ) ) spotted )	>
#	 ( marcel pet )	 ( ( ( pumpkin ( or pumpkin ) ) ( or pumpkin ) ) pet )	#
#	 ( ( millie ( and marcel ) ) dog )	 ( mertz dog )	#
#	 ( marcel cat )	 ( millie cat )	#
|	 ( ( oona ( or ( ollie ( or ( abby ( or oona ) ) ) ) ) ) dog )	 ( oona cat )	>
|	 ( ( pumpkin ( or pumpkin ) ) cat )	 ( pumpkin puppy )	=
>	 ( millie spotted )	 ( ( millie ( and marcel ) ) puppy )	>
=	 ( ( abby ( and ( abby ( or mertz ) ) ) ) spotted )	 ( abby spotted )	=
|	 ( abby kitten )	 ( ( ( mertz ( and ollie ) ) ( and abby ) ) puppy )	>
|	 ( millie puppy )	 ( ( marcel ( and millie ) ) striped )	>
#	 ( mouse pet )	 ( ( mouse ( and ( mouse ( and mouse ) ) ) ) puppy )	=
=	 ( ( pumpkin ( or mertz ) ) pet )	 ( ( mertz ( or pumpkin ) ) pet )	=
^	 ( ( mertz ( and mertz ) ) striped )	 ( mertz spotted )	=
#	 ( ( marcel ( and marcel ) ) pet )	 ( marcel spotted )	=
#	 ( pumpkin dog )	 ( ( mertz ( or mertz ) ) dog )	#
=	 ( ( millie ( or mertz ) ) pet )	 ( ( millie ( or mertz ) ) pet )	=
#	 ( abby striped )	 ( pumpkin spotted )	#
|	 ( mertz puppy )	 ( ( mouse ( and mertz ) ) striped )	>
#	 ( oona pet )	 ( ( millie ( and millie ) ) pet )	#
#	 ( mertz kitten )	 ( ollie kitten )	#
>	 ( ( abby ( or marcel ) ) spotted )	 ( marcel puppy )	>
#	 ( ( mertz ( or marcel ) ) striped )	 ( ( mertz ( or marcel ) ) pony )	=
<	 ( millie puppy )	 ( ( millie ( and millie ) ) spotted )	=
<	 ( ( mouse ( and abby ) ) kitten )	 ( mouse cat )	<
#	 ( abby striped )	 ( abby pony )	=
|	 ( marcel kitten )	 ( ( marcel ( and pumpkin ) ) spotted )	>
^	 ( ( mertz ( or mertz ) ) striped )	 ( mertz spotted )	=
#	 ( ollie puppy )	 ( ( ollie ( or ollie ) ) pet )	=
<	 ( millie puppy )	 ( ( millie ( or mertz ) ) puppy )	<
^	 ( abby spotted )	 ( abby striped )	=
<	 ( ( millie ( and abby ) ) puppy )	 ( ( millie ( and millie ) ) puppy )	<
<	 ( ( mertz ( and mouse ) ) pony )	 ( mertz pony )	<
#	 ( abby striped )	 ( ( oona ( and millie ) ) striped )	#
|	 ( marcel kitten )	 ( ( marcel ( and abby ) ) spotted )	>
#	 ( oona pony )	 ( pumpkin pony )	#
#	 ( pumpkin spotted )	 ( ( ( abby ( or millie ) ) ( and abby ) ) spotted )	#
#	 ( pumpkin pony )	 ( oona pony )	#
#	 ( marcel spotted )	 ( mertz spotted )	#
>	 ( millie kitten )	 ( ( millie ( and mouse ) ) kitten )	>
#	 ( millie puppy )	 ( millie pet )	=
>	 ( ( mouse ( or ( oona ( or ollie ) ) ) ) cat )	 ( mouse cat )	>
|	 ( mertz kitten )	 ( ( millie ( and mertz ) ) puppy )	>
#	 ( ( millie ( or mouse ) ) spotted )	 ( pumpkin spotted )	#
#	 ( ( ollie ( or ollie ) ) kitten )	 ( abby kitten )	#
=	 ( pumpkin puppy )	 ( pumpkin puppy )	=
#	 ( marcel striped )	 ( ( pumpkin ( and ( ollie ( or oona ) ) ) ) spotted )	#
#	 ( ( oona ( or marcel ) ) spotted )	 ( mouse striped )	#
|	 ( ( mertz ( or pumpkin ) ) puppy )	 ( pumpkin striped )	>
<	 ( ollie pet )	 ( ( ollie ( or abby ) ) pet )	<
#	 ( ollie kitten )	 ( ( abby ( or pumpkin ) ) kitten )	#
|	 ( millie dog )	 ( ( millie ( and mouse ) ) cat )	>
#	 ( mouse striped )	 ( ( pumpkin ( or oona ) ) striped )	#
|	 ( pumpkin puppy )	 ( ( pumpkin ( and marcel ) ) striped )	>
<	 ( mertz kitten )	 ( ( abby ( or ( mertz ( and mertz ) ) ) ) striped )	<
|	 ( marcel striped )	 ( ( ( marcel ( and abby ) ) ( and mouse ) ) spotted )	>
|	 ( marcel dog )	 ( ( ollie ( and marcel ) ) cat )	>
#	 ( marcel spotted )	 ( abby striped )	#
>	 ( mouse cat )	 ( ( ( mouse ( and millie ) ) ( and millie ) ) kitten )	>
#	 ( ( ollie ( and mertz ) ) pet )	 ( abby pet )	#
#	 ( ( mertz ( or marcel ) ) spotted )	 ( ( marcel ( or mertz ) ) pet )	=
#	 ( mouse spotted )	 ( millie striped )	#
<	 ( ( ollie ( and mouse ) ) puppy )	 ( mouse spotted )	<
|	 ( mouse kitten )	 ( ( mouse ( and millie ) ) spotted )	>
<	 ( ( abby ( and ( mertz ( or mertz ) ) ) ) kitten )	 ( abby kitten )	<
|	 ( oona dog )	 ( ( pumpkin ( and oona ) ) cat )	>
|	 ( ( ollie ( or ( millie ( or pumpkin ) ) ) ) cat )	 ( pumpkin puppy )	>
|	 ( ( mouse ( or ( mouse ( or mouse ) ) ) ) kitten )	 ( mouse dog )	=
#	 ( ( pumpkin ( and pumpkin ) ) pet )	 ( pumpkin spotted )	=
#	 ( mouse spotted )	 ( marcel spotted )	#
>	 ( ( millie ( or millie ) ) cat )	 ( ( millie ( and millie ) ) kitten )	=
#	 ( ( ollie ( and mertz ) ) striped )	 ( pumpkin striped )	#
|	 ( ( marcel ( or oona ) ) spotted )	 ( oona striped )	>
v	 ( ( pumpkin ( and mouse ) ) spotted )	 ( pumpkin striped )	<
#	 ( marcel cat )	 ( ( mouse ( and ollie ) ) cat )	#
>	 ( ollie pony )	 ( ( ollie ( and ( millie ( and millie ) ) ) ) pony )	>
#	 ( pumpkin dog )	 ( ( ( millie ( or pumpkin ) ) ( and mouse ) ) dog )	#
#	 ( pumpkin puppy )	 ( ( ollie ( and abby ) ) puppy )	#
<	 ( ( ollie ( and marcel ) ) puppy )	 ( ( abby ( or ollie ) ) dog )	<
|	 ( pumpkin cat )	 ( ( mertz ( and pumpkin ) ) puppy )	>
>	 ( ollie striped )	 ( ( abby ( and ( marcel ( and ollie ) ) ) ) striped )	>
#	 ( mertz striped )	 ( ( oona ( or oona ) ) spotted )	#
<	 ( oona striped )	 ( ( millie ( or oona ) ) striped )	<
<	 ( ( ( marcel ( and ollie ) ) ( and ollie ) ) pony )	 ( ollie pony )	<
#	 ( ( millie ( and ( oona ( and millie ) ) ) ) kitten )	 ( mertz kitten )	#
|	 ( mertz puppy )	 ( ( ( mertz ( and mertz ) ) ( and pumpkin ) ) kitten )	>
<	 ( mouse puppy )	 ( ( mouse ( or mouse ) ) dog )	=
|	 ( ( pumpkin ( or ollie ) ) kitten )	 ( ( oona ( and pumpkin ) ) puppy )	>
>	 ( ( mertz ( or pumpkin ) ) dog )	 ( mertz puppy )	>
#	 ( ( oona ( and mertz ) ) pony )	 ( ollie pony )	#
|	 ( mertz pony )	 ( ( mertz ( and marcel ) ) kitten )	>
|	 ( ( ( millie ( or abby ) ) ( or mouse ) ) kitten )	 ( mouse dog )	>
|	 ( oona kitten )	 ( ( oona ( and marcel ) ) dog )	>
#	 ( ( ( millie ( or mouse ) ) ( and mouse ) ) striped )	 ( millie striped )	#
#	 ( ( ollie ( and millie ) ) kitten )	 ( pumpkin kitten )	#
|	 ( mouse puppy )	 ( ( pumpkin ( and mouse ) ) kitten )	>
#	 ( millie cat )	 ( ( mertz ( or mertz ) ) cat )	#
#	 ( ( abby ( and ( oona ( or abby ) ) ) ) striped )	 ( abby pony )	=
#	 ( abby pony )	 ( ( pumpkin ( or mouse ) ) pony )	#
|	 ( pumpkin dog )	 ( ( ( ollie ( or pumpkin ) ) ( and pumpkin ) ) pony )	=
|	 ( ( ollie ( or ( abby ( or mouse ) ) ) ) kitten )	 ( ollie pony )	>
<	 ( ollie pony )	 ( ( millie ( or ollie ) ) pony )	<
#	 ( ( ollie ( and ( ollie ( or pumpkin ) ) ) ) cat )	 ( marcel cat )	#
#	 ( abby spotted )	 ( ( mouse ( or mertz ) ) spotted )	#
#	 ( ( millie ( and ( oona ( or millie ) ) ) ) pet )	 ( millie kitten )	=
#	 ( ( mouse ( and mertz ) ) cat )	 ( abby cat )	#
#	 ( abby kitten )	 ( ( mouse ( and mouse ) ) kitten )	#
#	 ( abby puppy )	 ( ( pumpkin ( and pumpkin ) ) puppy )	#
#	 ( mertz spotted )	 ( abby spotted )	#
|	 ( ollie dog )	 ( ( ollie ( and marcel ) ) pony )	>
>	 ( ( millie ( or ( millie ( or ollie ) ) ) ) spotted )	 ( millie puppy )	>
#	 ( ollie pony )	 ( ( pumpkin ( or mouse ) ) pony )	#
|	 ( ( oona ( or ( abby ( or abby ) ) ) ) cat )	 ( oona dog )	>
>	 ( millie striped )	 ( ( abby ( and millie ) ) kitten )	>
|	 ( marcel spotted )	 ( ( marcel ( and millie ) ) striped )	>
#	 ( ( ( ollie ( and oona ) ) ( or oona ) ) pet )	 ( oona dog )	=
<	 ( ( marcel ( and mertz ) ) cat )	 ( marcel cat )	<
#	 ( abby puppy )	 ( ( mouse ( and marcel ) ) puppy )	#
|	 ( mertz spotted )	 ( ( ( mertz ( and mertz ) ) ( and mertz ) ) kitten )	=
#	 ( abby puppy )	 ( ( ( oona ( and abby ) ) ( or abby ) ) pet )	=
^	 ( marcel striped )	 ( ( marcel ( or marcel ) ) spotted )	=
|	 ( ( mouse ( or oona ) ) dog )	 ( mouse pony )	>
<	 ( ( ollie ( and ( oona ( and mouse ) ) ) ) spotted )	 ( mouse spotted )	<
|	 ( ( abby ( or ollie ) ) pony )	 ( ( abby ( or ollie ) ) puppy )	=
#	 ( marcel pony )	 ( ( oona ( and oona ) ) pony )	#
<	 ( ( abby ( and pumpkin ) ) puppy )	 ( abby puppy )	<
<	 ( ( ( millie ( and abby ) ) ( and abby ) ) kitten )	 ( millie striped )	<
#	 ( pumpkin spotted )	 ( ( millie ( or ollie ) ) spotted )	#
#	 ( marcel striped )	 ( ( millie ( or ( millie ( and oona ) ) ) ) striped )	#
<	 ( pumpkin cat )	 ( ( pumpkin ( or ollie ) ) cat )	<
#	 ( abby pet )	 ( mertz pet )	#
|	 ( ( pumpkin ( or mertz ) ) pony )	 ( mertz cat )	>
>	 ( ( ( mouse ( or mertz ) ) ( or ollie ) ) pet )	 ( mouse pet )	>
#	 ( ( millie ( and ( abby ( and millie ) ) ) ) striped )	 ( mouse spotted )	#
|	 ( oona pony )	 ( ( abby ( and oona ) ) puppy )	>
#	 ( abby spotted )	 ( ( pumpkin ( and mouse ) ) spotted )	#
#	 ( ( ( abby ( and marcel ) ) ( or abby ) ) pet )	 ( abby pony )	=
#	 ( mertz striped )	 ( abby striped )	#
|	 ( ( abby ( and abby ) ) dog )	 ( abby kitten )	=
<	 ( ( mertz ( and mertz ) ) puppy )	 ( ( mertz ( or abby ) ) puppy )	<
#	 ( ( mouse ( or marcel ) ) spotted )	 ( abby spotted )	#
<	 ( ollie cat )	 ( ( ( marcel ( and mertz ) ) ( or ollie ) ) cat )	<
|	 ( mouse spotted )	 ( ( ( mouse ( and abby ) ) ( and marcel ) ) striped )	>
<	 ( ( marcel ( and mertz ) ) puppy )	 ( mertz dog )	<
#	 ( pumpkin cat )	 ( oona cat )	#
|	 ( oona puppy )	 ( oona striped )	=
|	 ( ( oona ( or mouse ) ) pony )	 ( ( marcel ( and oona ) ) cat )	>
|	 ( ( ( abby ( or marcel ) ) ( or abby ) ) pony )	 ( marcel kitten )	>
|	 ( mouse cat )	 ( ( mouse ( and mertz ) ) pony )	>
>	 ( ( mouse ( or marcel ) ) cat )	 ( mouse kitten )	>
#	 ( ( oona ( or oona ) ) striped )	 ( oona pony )	=
#	 ( ollie striped )	 ( mertz striped )	#
>	 ( ( millie ( or mouse ) ) pony )	 ( ( mouse ( and mouse ) ) pony )	>
>	 ( marcel puppy )	 ( ( marcel ( and oona ) ) puppy )	>
#	 ( oona puppy )	 ( mertz puppy )	#
<	 ( ( ( abby ( and millie ) ) ( and millie ) ) pet )	 ( abby pet )	<
#	 ( ( abby ( and ( pumpkin ( or abby ) ) ) ) pet )	 ( pumpkin pet )	#
#	 ( abby puppy )	 ( ( mertz ( and marcel ) ) puppy )	#
>	 ( marcel spotted )	 ( ( marcel ( and ( marcel ( or pumpkin ) ) ) ) puppy )	=
#	 ( pumpkin striped )	 ( ( ( abby ( or pumpkin ) ) ( and ollie ) ) spotted )	#
>	 ( ( ollie ( or oona ) ) cat )	 ( ollie cat )	>
>	 ( ( abby ( and abby ) ) cat )	 ( abby kitten )	=
#	 ( marcel pony )	 ( pumpkin pony )	#
<	 ( ( abby ( and millie ) ) striped )	 ( abby striped )	<
#	 ( ( oona ( or mouse ) ) kitten )	 ( mertz kitten )	#
<	 ( ( abby ( and millie ) ) pony )	 ( millie pony )	<
#	 ( pumpkin cat )	 ( ollie cat )	#
#	 ( oona kitten )	 ( ( ollie ( and ( oona ( or mertz ) ) ) ) kitten )	#
|	 ( mertz striped )	 ( ( mertz ( and ollie ) ) spotted )	>
#	 ( mouse dog )	 ( ollie dog )	#
#	 ( ( ( ollie ( or ollie ) ) ( and ollie ) ) pet )	 ( marcel pet )	#
>	 ( ( mouse ( or marcel ) ) spotted )	 ( marcel puppy )	>
>	 ( oona spotted )	 ( ( oona ( and ( oona ( or ollie ) ) ) ) puppy )	=
|	 ( ollie striped )	 ( ( mertz ( and ollie ) ) spotted )	>
<	 ( abby cat )	 ( ( abby ( or ollie ) ) cat )	<
>	 ( ( abby ( or ollie ) ) spotted )	 ( ollie puppy )	>
>	 ( ( pumpkin ( or ( ollie ( or mertz ) ) ) ) dog )	 ( ollie dog )	>
#	 ( ( mouse ( or abby ) ) cat )	 ( pumpkin cat )	#
#	 ( oona kitten )	 ( mertz kitten )	#
#	 ( ( millie ( or mertz ) ) striped )	 ( oona spotted )	#
|	 ( mertz pony )	 ( ( ( oona ( and mertz ) ) ( and marcel ) ) cat )	>
|	 ( ( ( pumpkin ( or pumpkin ) ) ( or pumpkin ) ) dog )	 ( pumpkin cat )	=
<	 ( millie striped )	 ( ( millie ( or pumpkin ) ) striped )	<
|	 ( ollie kitten )	 ( ollie spotted )	=
>	 ( ( marcel ( or ( mertz ( or marcel ) ) ) ) pony )	 ( mertz pony )	>
>	 ( ( ( abby ( or abby ) ) ( or marcel ) ) pet )	 ( abby pet )	>
<	 ( ( ( mouse ( and mouse ) ) ( and ollie ) ) kitten )	 ( ollie striped )	<
#	 ( ( oona ( and ( ollie ( and oona ) ) ) ) puppy )	 ( mouse puppy )	#
|	 ( mertz kitten )	 ( ( mouse ( and mertz ) ) pony )	>
>	 ( ollie puppy )	 ( ( ollie ( and ( millie ( or mertz ) ) ) ) puppy )	>
#	 ( ( pumpkin ( or ollie ) ) striped )	 ( mouse striped )	#
|	 ( ( millie ( or pumpkin ) ) puppy )	 ( millie pony )	>
<	 ( ( millie ( and oona ) ) kitten )	 ( millie cat )	<
>	 ( oona striped )	 ( ( ( ollie ( and oona ) ) ( and abby ) ) striped )	>
|	 ( ( abby ( or ( millie ( and millie ) ) ) ) spotted )	 ( abby striped )	>
<	 ( ( millie ( and ollie ) ) kitten )	 ( ( ollie ( and ollie ) ) kitten )	<
>	 ( abby pony )	 ( ( millie ( and ( abby ( and abby ) ) ) ) pony )	>
#	 ( ollie pet )	 ( ollie cat )	=
#	 ( ( ollie ( and ollie ) ) kitten )	 ( ollie pet )	=
|	 ( ( ollie ( or ollie ) ) spotted )	 ( ollie kitten )	=
#	 ( mouse dog )	 ( ( mouse ( or mouse ) ) spotted )	=
>	 ( ( mouse ( or ollie ) ) kitten )	 ( ollie kitten )	>
#	 ( mertz pet )	 ( ( pumpkin ( or marcel ) ) pet )	#
>	 ( ( oona ( or abby ) ) spotted )	 ( abby spotted )	>
#	 ( ( marcel ( or abby ) ) cat )	 ( millie cat )	#
|	 ( ( marcel ( or pumpkin ) ) puppy )	 ( pumpkin kitten )	>
#	 ( ( mouse ( or marcel ) ) pet )	 ( abby pet )	#
|	 ( abby striped )	 ( ( marcel ( and abby ) ) spotted )	>
<	 ( ( abby ( and mouse ) ) puppy )	 ( abby spotted )	<
>	 ( pumpkin spotted )	 ( ( pumpkin ( and ( mouse ( and mouse ) ) ) ) puppy )	>
|	 ( millie pony )	 ( ( millie ( and ( mouse ( or millie ) ) ) ) cat )	=
#	 ( millie pet )	 ( ( mertz ( and ( marcel ( or ollie ) ) ) ) pet )	#
>	 ( ( ollie ( or abby ) ) kitten )	 ( ollie kitten )	>
#	 ( abby dog )	 ( ( marcel ( or marcel ) ) dog )	#
>	 ( pumpkin spotted )	 ( ( mouse ( and pumpkin ) ) spotted )	>
#	 ( ( mertz ( and abby ) ) pet )	 ( oona pet )	#
^	 ( ( abby ( or abby ) ) spotted )	 ( abby striped )	=
|	 ( ollie puppy )	 ( ( ( pumpkin ( and ollie ) ) ( or ollie ) ) cat )	=
<	 ( marcel kitten )	 ( ( ollie ( or marcel ) ) striped )	<
v	 ( ( ( ollie ( and ollie ) ) ( and mertz ) ) spotted )	 ( ollie striped )	<
|	 ( mouse puppy )	 ( ( mouse ( or mouse ) ) pony )	=
#	 ( mertz pony )	 ( abby pony )	#
<	 ( ollie kitten )	 ( ( mouse ( or ( ollie ( or millie ) ) ) ) striped )	<
#	 ( ( abby ( or ollie ) ) pet )	 ( ( pumpkin ( or pumpkin ) ) pet )	#
#	 ( mouse dog )	 ( ( ollie ( and marcel ) ) dog )	#
v	 ( ( ollie ( and marcel ) ) spotted )	 ( ollie striped )	<
#	 ( ollie cat )	 ( ( ( pumpkin ( and mouse ) ) ( or mertz ) ) cat )	#
|	 ( ( marcel ( or marcel ) ) dog )	 ( marcel cat )	=
#	 ( ( mertz ( or pumpkin ) ) kitten )	 ( mouse kitten )	#
|	 ( mertz kitten )	 ( ( mertz ( and ( mertz ( and millie ) ) ) ) spotted )	>
#	 ( pumpkin cat )	 ( ( pumpkin ( and pumpkin ) ) pet )	=
<	 ( ( marcel ( and mouse ) ) pony )	 ( mouse pony )	<
#	 ( mouse kitten )	 ( ( ( mouse ( and oona ) ) ( or oona ) ) kitten )	#
>	 ( ( ollie ( or abby ) ) pet )	 ( abby pet )	>
#	 ( mertz puppy )	 ( ( pumpkin ( and millie ) ) puppy )	#
|	 ( ollie pony )	 ( ( oona ( and ( mouse ( and ollie ) ) ) ) puppy )	>
<	 ( ( mertz ( and ollie ) ) puppy )	 ( ollie puppy )	<
<	 ( ( abby ( and mouse ) ) cat )	 ( mouse cat )	<
#	 ( ( oona ( or mertz ) ) striped )	 ( mouse spotted )	#
#	 ( mertz puppy )	 ( ( ( pumpkin ( or millie ) ) ( and ollie ) ) puppy )	#
#	 ( mouse pony )	 ( ( oona ( or mertz ) ) pony )	#
|	 ( marcel dog )	 ( ( marcel ( and marcel ) ) cat )	=
>	 ( marcel cat )	 ( ( oona ( and ( marcel ( and ollie ) ) ) ) kitten )	>
|	 ( abby kitten )	 ( ( abby ( or abby ) ) puppy )	=
